Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day)
-0.2457415128052412,-0.1519599378345709,0.7996956117358587,0.46273062730627285,-0.15452298566485415,-0.19300184162062664,0.7802064038105309,1.6457142857142857
-0.3667063728409768,-0.1519599378345709,1.473239198444238,-0.9645756457564573,0.5467128027681661,0.6961325966850826,-0.06933051071712164,-0.32
-0.607921381774866,0.649283370747712,0.0,0.245387453874539,-0.6060306475531388,-0.19521178637200795,0.8293199259063233,-0.48
-0.01351995235259072,0.5739941288205838,0.6916377779656717,0.8985239852398523,0.2837370242214533,-0.5893186003683246,-1.0452500661550672,0.0
0.8929720071471116,0.5822828527024694,0.0,-1.1752767527675276,1.0252100840336136,-1.0672191528545127,1.1500396930404864,1.44
0.49988088147706977,-0.020721809704714215,1.1921873678870383,-1.1568265682656826,0.4725654967869501,-0.23941068139963187,0.23868748346123259,-0.5714285714285714
0.22769505658129854,1.6591262303574514,0.0,-0.3634686346863467,0.2441917943648047,0.726519337016576,-1.7639587192378943,0.64
0.26045265038713533,1.3158349162493526,0.0,-1.09409594095941,0.8077113198220466,-1.0672191528545127,1.079121460703889,1.44
0.6249553305539013,0.5042307028147126,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.9523683514157184,7.702857142857143
0.6547349612864801,-0.1519599378345709,0.0,0.02398523985239874,-0.6060306475531388,-0.018416206261510144,-0.16353532680603378,-0.5714285714285714
0.05318642048838599,-0.04835088931099984,1.1921873678870383,-0.23431734317343159,-0.0662382600098863,-1.1602209944751392,0.23868748346123259,0.0
0.07701012507444913,1.174235883267139,0.0,0.245387453874539,-0.6060306475531388,-0.3314917127071826,-0.6419687748081511,0.0
0.8929720071471116,0.5822828527024694,0.0,-1.2527675276752765,1.2328225407810185,-0.2946593001841623,0.267266472611802,-0.5714285714285714
-0.7032162001191186,1.4781557589362806,0.0,0.245387453874539,-0.6060306475531388,-0.30018416206261556,0.029108229690394276,-0.5714285714285714
-0.5430017867778439,0.6948713520980833,0.0,0.6697416974169745,-0.6060306475531388,-0.08103130755064422,0.2281026726647256,1.417142857142857
-0.3651578320428827,0.5253669487135211,0.2073222287985119,-0.1332103321033205,0.05140879881364315,0.9023941068139971,0.07483461233130388,1.6457142857142857
1.155032757593806,0.6575720946295978,0.0,-1.754612546125461,2.5773603559070692,-1.0672191528545127,0.6567875099232595,0.64
0.2795116140559858,-0.1519599378345709,0.0,0.6512915129151295,-0.6060306475531388,0.05524861878453043,0.2281026726647256,3.474285714285714
-0.3651578320428827,0.5253669487135211,0.2073222287985119,-0.1332103321033205,0.05140879881364315,0.9023941068139971,0.07483461233130388,-0.5714285714285714
-0.6490768314472901,-0.1519599378345709,1.3804853301767144,-0.328044280442804,-0.162135442412259,0.8342541436464087,0.01735908970627135,-0.32
-0.5046456223942823,-0.1519599378345709,1.0584256362560245,-0.867158671586716,0.37073652990608014,1.1058931860036834,0.25551733262767906,-0.5714285714285714
-0.9932698034544372,0.9697806941806253,0.0,0.6697416974169745,-0.6060306475531388,-0.2744014732965007,0.7467584016935691,-0.5714285714285714
0.5213222156045267,1.1535140735624245,0.0,-0.754612546125461,0.5407810182896687,-0.21454880294659276,-0.23974596454088473,0.0
-0.6907087552114355,1.1376273527888103,0.0,-0.3597785977859779,0.5111220958971825,0.19889502762430977,0.11061127282349753,0.0
-0.14115544967242402,-0.1519599378345709,1.0,0.2800738007380076,-0.0375679683638161,0.6961325966850826,-0.2556231807356453,0.64
-0.4947587849910661,1.8373337938179937,0.0,0.245387453874539,-0.6060306475531388,-0.3517495395948442,-0.6599629531622123,1.417142857142857
-0.6415723645026803,0.7452944223795547,1.0875116259406443,-0.364944649446494,0.16411270390509147,0.35267034990791885,-0.3371262238687485,-0.32
-0.31393686718284686,-0.1519599378345709,0.8173670415151771,0.1453874538745387,-0.16510133465150764,-0.00847145488029429,0.9724265678750991,-0.32
0.907861822513401,0.17613538249007082,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.9523683514157184,7.702857142857143
0.5951756998213223,-0.1519599378345709,0.0,0.02398523985239874,-0.6060306475531388,0.6445672191528551,-0.21645938078856883,0.0
0.6219773674806434,0.8924192712830255,0.0,-1.1605166051660514,0.9658922392486405,1.5313075506445681,-1.8359354326541413,-0.48
0.011494937462775504,-0.1519599378345709,0.0,0.20848708487084897,-0.6060306475531388,0.0,0.8208520772691181,7.588571428571429
1.1907683144729007,-0.1519599378345709,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.9523683514157184,7.702857142857143
-0.6116140559857058,-0.057951994474184094,1.4574279191680055,-1.0549815498154984,-0.1967375185368265,0.35267034990791885,0.8250860015877207,0.64
0.6368671828469328,-0.1519599378345709,0.0,0.02398523985239874,-0.6060306475531388,0.7274401473296507,-0.41757078592220204,0.0
0.3819535437760572,-0.1519599378345709,0.0,0.012915129151291305,-0.6060306475531388,0.9318600368324137,-0.2556231807356453,0.0
-0.08975580702799282,0.545674322224141,0.6595079056396381,-0.529520295202952,0.38260009886307467,-0.2946593001841623,-0.16353532680603378,0.0
-0.6415723645026803,0.7452944223795547,1.0875116259406443,-0.364944649446494,0.16411270390509147,0.35267034990791885,-0.3371262238687485,0.0
0.6249553305539013,-0.1519599378345709,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.1479227308811857,7.702857142857143
0.2080405002977964,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,0.018416206261510144,0.7573432124900761,-0.48
0.6666468135795117,-0.01381453980314281,0.7947915785913587,-1.0461254612546125,0.809688581314879,-0.27624309392265217,0.704419158507541,0.64
1.2205479452054797,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,-0.2946593001841623,-0.6080973802593282,-0.5714285714285714
-0.7723049434187016,-0.1519599378345709,1.5126405681914266,0.603321033210332,0.16510133465150764,-1.3259668508287303,0.9552791743847576,0.0
-0.7508636092912448,0.9048523571058541,1.6403145345396128,0.245387453874539,0.18487394957983194,-0.3038674033149174,-1.6454088383170151,0.0
0.33013698630136995,1.0195130374719394,0.0,0.35239852398524035,0.19476025704399405,-1.4456721915285464,0.25244773749669125,0.0
0.0,-0.1519599378345709,1.0260421070432062,-0.9546125461254616,0.37271379139891253,0.7882136279926334,-0.01005557025668214,1.6457142857142857
-0.5066706372840977,1.160421343463996,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.1479227308811857,3.474285714285714
1.047826086956522,-0.1519599378345709,0.0,-0.7509225092250922,0.5061789421651013,0.5709023941068144,-0.35406192114316,0.0
1.2205479452054797,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,-0.29281767955801086,-0.7012437152685894,1.417142857142857
0.20744490768314466,0.8343982041098258,0.9402215270144585,-0.6476014760147597,1.5788433020266932,-0.4981583793738496,-1.346917173855517,0.0
-0.9474091721262657,1.0429977551372822,0.0,0.245387453874539,-0.6060306475531388,-0.5359116022099456,1.2008467848637197,1.417142857142857
-0.7449076831447291,1.4836815748575378,0.0,-0.42619926199261937,0.5704399406821552,0.9327808471454884,-1.0971156390579526,0.0
-0.37564026206075046,-0.1519599378345709,1.0550435444322315,-0.9723247232472325,0.1690558576371725,1.0810313075506464,0.22323365969833198,-0.5714285714285714
-0.7407385348421681,-0.1519599378345709,1.5667540373721147,-0.6881918819188195,0.9362333168561541,0.9806629834254151,-1.0632442445091297,0.0
1.2205479452054797,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,-0.2946593001841623,-0.6080973802593282,0.0
-0.4947587849910661,1.8373337938179937,0.0,0.245387453874539,-0.6060306475531388,-0.3517495395948442,-0.6599629531622123,-0.48
-0.14115544967242402,-0.1519599378345709,1.0,0.2800738007380076,-0.0375679683638161,0.6961325966850826,-0.2556231807356453,0.0
-0.44711137581893984,1.22949404247971,0.0,0.17158671586715893,-0.6060306475531388,1.6298342541436477,-1.2537708388462558,0.0
0.3450268016676594,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,-0.33885819521178623,0.6790156125959245,-0.5714285714285714
0.6666468135795117,-0.01381453980314281,0.7947915785913587,-1.0461254612546125,0.7711319822046465,-0.27624309392265217,0.704419158507541,0.64
0.6249553305539013,0.5042307028147126,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.9523683514157184,1.417142857142857
1.3396664681357953,-0.1519599378345709,0.0,0.5405904059040594,-0.6060306475531388,1.4456721915285464,-1.7512569462820853,-0.6171428571428571
0.05318642048838599,-0.04835088931099984,1.1921873678870383,-0.23431734317343159,-0.0662382600098863,-1.1602209944751392,0.23868748346123259,0.64
0.2443716497915428,1.303401830426524,0.0,0.012915129151291305,-0.6060306475531388,0.08287292817679565,-0.9436358825086009,-0.48
1.018046456223943,0.01381453980314281,0.6679631351991207,-0.8616236162361623,0.5447355412753337,-0.009208103130755072,-0.7033606774278913,-0.48
-0.35836807623585465,0.21965118286997065,1.0306079310053269,-1.0966789667896681,0.34404349975284226,0.42633517495395945,0.022545646996559882,0.64
0.5213222156045267,1.1535140735624245,0.0,-0.754612546125461,0.5407810182896687,-0.21454880294659276,-0.23974596454088473,-0.5714285714285714
-0.05402025014889812,0.6354688309445693,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.1479227308811857,5.531428571428571
1.018046456223943,0.01381453980314281,0.6679631351991207,-0.8616236162361623,0.5447355412753337,-0.009208103130755072,-0.7033606774278913,0.64
-0.2580107206670637,-0.1519599378345709,1.0283250190242665,-0.4202952029520291,0.058329214038556586,0.8139963167587492,0.0,0.64
-0.5580107206670638,-0.1519599378345709,1.412107888729179,-0.5815498154981548,0.1413741967375185,0.8066298342541435,-0.006880127017730519,-0.32
-0.3385348421679572,0.22545328958729066,1.0465883148727488,-1.6457564575645758,0.5714285714285714,0.9917127071823217,0.15051600952632876,-0.32
0.01262656343061349,0.5237092039371439,0.20681491502494295,-0.9095940959409599,0.500247157686604,0.8627992633517507,0.042445091293993015,-0.5714285714285714
0.011494937462775504,-0.1519599378345709,0.0,0.20848708487084897,-0.6060306475531388,0.0,0.8208520772691181,-0.32
-0.14115544967242402,-0.1519599378345709,1.0,0.11439114391143893,-0.0375679683638161,0.5561694290976072,-0.21931727970362552,1.6457142857142857
0.907861822513401,0.17613538249007082,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.9523683514157184,5.531428571428571
0.5213222156045267,1.1535140735624245,0.0,-0.754612546125461,0.5407810182896687,-0.21454880294659276,-0.23974596454088473,1.44
-0.35836807623585465,0.21965118286997065,1.0306079310053269,-1.0966789667896681,0.34404349975284226,0.42633517495395945,0.022545646996559882,1.6457142857142857
0.49988088147706977,-0.020721809704714215,1.1921873678870383,-1.1568265682656826,0.4725654967869501,-0.23941068139963187,0.23868748346123259,-0.48
0.44627754615842774,-0.1519599378345709,0.0,0.02398523985239874,-0.6060306475531388,0.7550644567219159,-0.08944165123048471,-0.48
-0.6490768314472901,-0.1519599378345709,1.3804853301767144,-0.328044280442804,-0.162135442412259,0.8342541436464087,0.01735908970627135,1.6457142857142857
0.3807623585467541,-0.1519599378345709,0.0,0.4298892988929892,-0.6060306475531388,0.0,0.026991267531092395,-0.48
0.6547349612864801,-0.1519599378345709,0.0,0.02398523985239874,-0.6060306475531388,-0.018416206261510144,-0.16353532680603378,-0.48
-0.7270399047051818,0.5525815921257125,0.0,0.245387453874539,-0.6060306475531388,-0.7366482504604057,1.742789097644879,1.417142857142857
0.12346634901727231,-0.1519599378345709,0.0,0.012915129151291305,-0.6060306475531388,1.1362799263351768,-0.0968510187880401,0.0
0.6666468135795117,-0.01381453980314281,0.7947915785913587,-1.0461254612546125,0.7711319822046465,-0.27624309392265217,0.704419158507541,0.0
-0.6030970815961882,0.4929718528751512,1.3519912065612583,-0.48007380073800715,0.3559070687098369,0.36095764272559927,-0.3371262238687485,1.6457142857142857
-0.7210839785586659,1.0499050250388535,1.56421746850427,1.5738007380073806,0.0860108749382106,-1.132596685082874,-1.7618417570785923,0.0
0.14848123883263853,-0.1519599378345709,0.0,-0.049815498154981354,-0.6060306475531388,0.9852670349907927,0.17517861868219053,0.0
0.6219773674806434,0.8924192712830255,0.0,-1.1605166051660514,0.9658922392486405,1.5313075506445681,-1.8359354326541413,1.44
-0.9474091721262657,1.0429977551372822,0.0,0.245387453874539,-0.6060306475531388,-0.5359116022099456,1.2008467848637197,0.0
-0.6448481238832638,1.5762389915385946,0.0,0.6697416974169745,-0.6060306475531388,0.06998158379373876,-0.908706006880127,0.0
0.011494937462775504,-0.1519599378345709,0.0,0.20848708487084897,-0.6060306475531388,0.0,0.8208520772691181,-0.5714285714285714
-0.4787969029184038,-0.1519599378345709,0.8499196753191849,-0.5601476014760152,0.13346515076618887,0.27624309392265217,1.3056364117491388,0.64
0.08296605122096491,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,-0.5046040515653776,1.236835141571843,-0.48
0.35098272781417517,-0.03039198756691417,1.3359262703982413,0.13468634686346886,0.9065743944636679,-0.009208103130755072,-1.539560730351945,0.0
0.22769505658129854,1.6591262303574514,0.0,-0.3634686346863467,0.2441917943648047,0.726519337016576,-1.7639587192378943,1.44
-0.2204883859440142,-0.1519599378345709,0.7957216538429018,0.04833948339483404,0.0860108749382106,-0.16657458563535954,0.72569462820852,1.6457142857142857
-0.7032162001191186,1.4781557589362806,0.0,0.245387453874539,-0.6060306475531388,-0.30018416206261556,0.029108229690394276,0.0
-0.8282906491959501,0.9670177862199967,1.0653589244948,-0.49261992619926187,0.38260009886307467,-0.41436464088397823,-0.15295051600952678,0.0
0.2080405002977964,0.8343982041098258,0.0,-0.6439114391143909,0.38260009886307467,-0.4944751381215478,0.2704419158507536,0.0
0.6011316259678381,-0.1519599378345709,0.0,1.0793357933579337,-0.6060306475531388,0.32688766114180506,-0.17030960571579812,-0.32
-0.6436569386539608,0.36884821274391305,1.4120233364335841,-0.7867158671586715,0.17597627286208603,0.36187845303867394,-0.08838317015083377,-0.5714285714285714
0.5951756998213223,0.4959419789328269,0.0,-2.16789667896679,1.7073652990608008,-1.0672191528545127,2.266737232071976,-0.5714285714285714
0.08296605122096491,0.7736142289759974,0.0,0.35608856088560914,-0.012852199703410765,-0.4051565377532232,-0.1952897591955548,0.0
0.6839189994044074,1.1535140735624245,0.0,-1.455719557195572,1.568956994562531,-0.21454880294659276,-0.23974596454088473,-0.48
1.2860631328171532,0.02762907960628562,1.0399932358163524,0.5774907749077494,-0.21749876421156694,-1.3443830570902406,-0.8409632177824824,0.0
0.09011316259678379,1.1845967881194959,0.0,0.012915129151291305,-0.6060306475531388,0.2780847145488036,-0.7848637205609957,0.0
0.5213222156045267,1.1535140735624245,0.0,-0.754612546125461,0.5407810182896687,-0.21454880294659276,-0.23974596454088473,-0.48
-0.4787969029184038,-0.1519599378345709,0.8499196753191849,-0.5601476014760152,0.13346515076618887,0.27624309392265217,1.3056364117491388,-0.5714285714285714
0.9763549731983325,1.0706268347435677,0.0,0.02398523985239874,0.4913494809688581,-0.7651933701657467,-0.7467584016935702,-0.5714285714285714
-0.09035139964264453,0.5429114142635124,0.6628899974634312,-0.5442804428044281,0.4221453287197232,-0.29742173112338843,-0.16459380788568473,0.0
-0.7806432400238238,1.0222759454325678,1.1245455314111779,0.245387453874539,0.18487394957983194,-1.4180478821362812,0.28102672664726064,0.0
-0.00041691483025606426,-0.1519599378345709,0.0,-0.0867158671586714,-0.6060306475531388,1.1049723756906087,0.31278115903678166,-0.48
-1.0307921381774867,0.9048523571058541,0.0,0.245387453874539,-0.6060306475531388,-0.7458563535911609,1.731145805768721,-0.48
-0.455449672424062,0.7625625971334832,0.0,0.245387453874539,-0.6060306475531388,0.09576427255985254,0.49801534797565433,0.0
1.4349612864800478,-0.1519599378345709,0.0,-0.8616236162361623,0.21057834898665348,-1.537753222836097,0.2492722942577396,0.0
-0.11655747468731385,1.0243481264030394,0.0,0.012915129151291305,-0.6060306475531388,0.5395948434622464,-0.5731675046308555,-0.48
-0.22376414532459796,1.4885166637886378,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.9523683514157184,7.702857142857143
1.1907683144729007,0.668623726472112,0.0,-0.1568265682656827,0.27385071675729117,-1.0672191528545127,0.0322836729293459,1.44
-0.3667063728409768,-0.1519599378345709,1.473239198444238,-0.9645756457564573,0.5467128027681661,0.6961325966850826,-0.06933051071712164,-0.5714285714285714
0.3331149493746278,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,0.09208103130755071,0.49272294257740085,1.417142857142857
-0.6030970815961882,0.4929718528751512,1.3519912065612583,-0.48007380073800715,0.3559070687098369,0.36095764272559927,-0.3371262238687485,-0.32
-0.7568195354377606,1.056812294940425,0.0,-0.529520295202952,-0.4083044982698962,0.2946593001841623,0.5244773749669218,0.0
0.2753424657534248,0.9822137800034537,0.0,0.19003690036900395,-0.1512605042016807,-0.9023941068139971,-0.04710240804445667,0.0
-0.7270399047051818,0.5525815921257125,0.0,0.245387453874539,-0.6060306475531388,-0.7366482504604057,1.742789097644879,-0.48
0.44032162001191194,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,0.8103130755064464,0.3233659698332887,-0.5714285714285714
-0.3725431804645622,-0.1519599378345709,0.8486513908852626,-0.9605166051660519,0.2550667325753832,0.36648250460405146,1.324583223074887,0.64
0.0,-0.1519599378345709,1.0260421070432062,-0.9546125461254616,0.37271379139891253,0.7882136279926334,-0.01005557025668214,-0.32
0.6249553305539013,-0.1519599378345709,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.1479227308811857,1.417142857142857
-0.9932698034544372,0.9697806941806253,0.0,0.6697416974169745,-0.6060306475531388,-0.2744014732965007,0.7467584016935691,0.0
-0.13555687909469918,-0.1519599378345709,0.8349539189989008,-1.4428044280442804,0.7948591201186356,0.18195211786372015,1.1702566816618145,-0.5714285714285714
0.44032162001191194,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,0.7274401473296507,0.29161153744376767,0.0
-0.6490768314472901,-0.1519599378345709,1.3804853301767144,-0.328044280442804,-0.162135442412259,0.8342541436464087,0.01735908970627135,0.64
0.5213222156045267,1.1535140735624245,0.0,-0.754612546125461,0.5407810182896687,-0.21454880294659276,-0.23974596454088473,1.44
1.155032757593806,0.6575720946295978,0.0,-1.754612546125461,2.5773603559070692,-1.0672191528545127,0.6567875099232595,-0.48
0.05318642048838599,-0.04835088931099984,1.1921873678870383,-0.23431734317343159,-0.0662382600098863,-1.1602209944751392,0.23868748346123259,-0.48
-0.8068493150684932,1.2944223795544814,0.0,0.245387453874539,-0.6060306475531388,0.7274401473296507,0.3011378671606237,-0.5714285714285714
0.01262656343061349,0.5237092039371439,0.20681491502494295,-0.9095940959409599,0.500247157686604,0.8627992633517507,0.042445091293993015,0.0
-0.5430017867778439,0.6948713520980833,0.0,0.6697416974169745,-0.6060306475531388,-0.08103130755064422,0.2281026726647256,-0.48
0.22590827873734373,0.9601105163184253,0.0,-0.2712177121771216,0.38260009886307467,-0.4696132596685087,-0.20587456999206183,0.0
0.13156640857653387,-0.1519599378345709,0.9938276824215778,-0.38929889298892933,0.3351458230350964,0.5046040515653776,-0.26462026991267523,-0.32
-0.14115544967242402,-0.1519599378345709,1.0,0.2800738007380076,-0.0375679683638161,0.6961325966850826,-0.2556231807356453,-0.32
0.3819535437760572,-0.1519599378345709,0.0,0.012915129151291305,-0.6060306475531388,0.9318600368324137,-0.2556231807356453,-0.48
-0.6496128648004765,1.6439302365739943,0.0,-0.0867158671586714,0.6791893227879388,-1.003683241252303,0.5138925641704148,0.0
-0.5026206075044669,-0.1519599378345709,1.0602857867591107,-0.8564575645756463,0.162135442412259,1.1233885819521188,0.2705477639587186,1.6457142857142857
-0.22078618225134009,-0.1519599378345709,0.0,0.02398523985239874,-0.6060306475531388,1.390423572744016,0.11166975390314847,-0.48
0.5892197736748066,1.1548955275427388,0.0,-0.5627306273062732,0.39248640632723675,-0.3858195211786373,-0.23021963482402746,-0.48
-0.383382966051221,2.0314280780521505,0.0,0.012915129151291305,-0.6060306475531388,0.08287292817679565,-0.9436358825086009,0.0
-0.5066706372840977,1.160421343463996,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.1479227308811857,0.0
-0.9081000595592615,1.1182869970644105,0.0,0.6697416974169745,-0.6060306475531388,-0.09023941068139929,0.2291611537443765,1.417142857142857
-0.5580107206670638,-0.1519599378345709,1.412107888729179,-0.5815498154981548,0.1413741967375185,0.8066298342541435,-0.006880127017730519,-0.5714285714285714
0.17230494341870167,0.8150578483854258,0.0,1.05719557195572,-0.012852199703410765,-0.6721915285451203,-0.5975125694628212,0.0
-0.5779630732578916,0.7446036953893975,1.0027902257546293,-0.199630996309963,-0.25308947108255064,0.36187845303867394,-0.33500926170944784,0.0
0.2896366885050625,1.8014159903298226,0.0,-0.05719557195571894,0.41225902125556113,-0.2329650092081029,-1.2548293199259068,0.64
1.1907683144729007,0.668623726472112,0.0,-0.1568265682656827,0.27385071675729117,-1.0672191528545127,0.0322836729293459,-0.5714285714285714
0.44627754615842774,-0.1519599378345709,0.0,0.6512915129151295,-0.6060306475531388,0.05524861878453043,-0.03651759724794967,1.417142857142857
-0.6555687909469923,0.7356242445173546,1.1169358248076435,-0.3797047970479703,0.19278299555116166,0.3480662983425413,-0.3371262238687485,0.64
-0.31393686718284686,-0.1519599378345709,0.8173670415151771,0.1453874538745387,-0.16510133465150764,-0.00847145488029429,0.9724265678750991,1.6457142857142857
-0.2580107206670637,-0.1519599378345709,1.0283250190242665,-0.4202952029520291,0.058329214038556586,0.8139963167587492,0.0,0.0
-0.3651578320428827,0.5253669487135211,0.2073222287985119,-0.1332103321033205,0.05140879881364315,0.9023941068139971,0.07483461233130388,0.0
0.6666468135795117,-0.01381453980314281,0.7947915785913587,-1.0461254612546125,0.5417696490360849,-0.27624309392265217,0.704419158507541,0.0
-0.21125670041691486,2.330512864790192,0.0,0.012915129151291305,-0.6060306475531388,-0.2430939226519337,-1.208256152421276,0.0
0.22769505658129854,1.6591262303574514,0.0,-0.3634686346863467,0.2441917943648047,0.726519337016576,-1.7639587192378943,0.0
-0.6853484216795712,1.1466068036608532,1.2344635156844508,0.6512915129151295,0.481463173504696,-1.279926335174955,-0.7245302990209053,0.0
0.8870160810005957,0.0,1.1160903018516952,-0.640221402214022,0.27582797825012356,-1.3443830570902406,-0.3011378671606249,-0.5714285714285714
-0.48582489577129245,1.8525297876014508,0.0,0.012915129151291305,-0.6060306475531388,0.2780847145488036,-0.7848637205609957,-0.48
1.4706968433591425,-0.1519599378345709,0.0,-1.4520295202952032,-0.6060306475531388,-0.6629834254143652,1.2442445091293985,-0.48
0.8929720071471116,0.5822828527024694,0.0,-1.1752767527675276,1.0252100840336136,-1.0672191528545127,1.1500396930404864,0.0
0.5892197736748066,1.1548955275427388,0.0,-0.5627306273062732,0.39248640632723675,-0.3858195211786373,-0.23021963482402746,0.0
1.018046456223943,0.01381453980314281,0.6679631351991207,-0.8616236162361623,0.5447355412753337,-0.009208103130755072,-0.7033606774278913,0.0
0.2080405002977964,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,0.4051565377532232,0.5456469965599359,0.0
-0.455449672424062,0.7625625971334832,0.0,0.245387453874539,-0.6060306475531388,0.09576427255985254,0.49801534797565433,-0.5714285714285714
-0.14812388326384757,1.0001726817475396,0.0,0.6697416974169745,-0.6060306475531388,0.0883977900552489,-0.8928287906853666,-0.5714285714285714
-0.7264443120905302,0.8495941978932828,0.955440940221527,-0.2527675276752766,0.18487394957983194,-0.9281767955801109,0.4821381317808938,0.0
-0.33484216795711735,-0.1519599378345709,1.0495476452185677,-0.9911439114391141,0.5140879881364311,1.019337016574587,0.17422598571050457,-0.5714285714285714
-0.37564026206075046,-0.1519599378345709,1.0550435444322315,-0.9723247232472325,0.1690558576371725,1.0810313075506464,0.22323365969833198,1.6457142857142857
0.44032162001191194,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,0.7274401473296507,0.3011378671606237,-0.5714285714285714
-0.3667063728409768,-0.1519599378345709,1.473239198444238,-1.1343173431734312,0.5467128027681661,0.7762430939226521,-0.031436888065626105,-0.5714285714285714
-0.4787969029184038,-0.1519599378345709,0.8499196753191849,-0.7280442804428042,0.13346515076618887,0.35359116022099457,1.3490341360148177,-0.32
1.5260869565217392,-0.1519599378345709,0.0,-1.6070110701107008,2.1819080573405834,-1.0672191528545127,1.219899444297433,-0.48
0.00553901131625972,0.649283370747712,0.7609706603534286,-0.19741697416974152,0.2837370242214533,-0.9023941068139971,-0.11061127282349874,0.0
0.2080405002977964,-0.1519599378345709,0.0,0.245387453874539,-0.6060306475531388,0.4051565377532232,0.5456469965599359,-0.5714285714285714
0.6547349612864801,-0.1519599378345709,0.0,0.02398523985239874,-0.6060306475531388,-0.018416206261510144,-0.16353532680603378,0.0
-0.3722453841572365,-0.1519599378345709,0.8488204954764522,-0.9594095940959412,0.41917943648047445,0.3296500920810312,1.3267001852341878,1.6457142857142857
-0.4787969029184038,-0.1519599378345709,0.8499196753191849,-0.5601476014760152,0.13346515076618887,0.27624309392265217,1.3056364117491388,0.0
-0.9081000595592615,1.1182869970644105,0.0,0.6697416974169745,-0.6060306475531388,-0.09023941068139929,0.2291611537443765,-0.5714285714285714
0.01179273377010136,-0.1519599378345709,0.8234548067980046,-0.9132841328413286,0.5635195254572417,0.054327808471454714,1.0284202169886207,-0.5714285714285714
0.13156640857653387,-0.1519599378345709,0.9938276824215778,-0.38929889298892933,0.3351458230350964,0.5046040515653776,-0.26462026991267523,0.0
-0.23269803454437163,-0.1519599378345709,0.0,0.28228782287822907,-0.6060306475531388,0.0,1.1278115903678214,-0.48
-0.6841572364502682,1.1466068036608532,1.237845607508244,0.6586715867158671,0.5111220958971825,-1.282688766114181,-0.727705742259857,0.0
0.8929720071471116,0.5822828527024694,0.0,-1.1752767527675276,1.0252100840336136,-1.0672191528545127,1.1500396930404864,0.64
0.6761762954139371,0.5187359696080125,0.0,-1.0129151291512912,0.5902125556104795,-1.0672191528545127,1.558613389785657,0.0
1.4885646217986899,-0.1519599378345709,0.0,0.13468634686346886,-0.6060306475531388,1.4456721915285464,-1.7512569462820853,-0.32
0.30333531864204893,0.9946468658262824,0.0,-0.4188191881918818,0.2837370242214533,-0.7918968692449362,0.12225456469965548,0.0
0.3420488385944015,0.8323260231393543,0.0,1.5738007380073806,-0.6060306475531388,-0.3314917127071826,-1.9523683514157184,3.474285714285714
-0.3667063728409768,-0.1519599378345709,1.473239198444238,-1.1343173431734312,0.5467128027681661,0.7762430939226521,-0.031436888065626105,1.6457142857142857
-0.7163192376414532,-0.1519599378345709,1.207406781094107,0.2933579335793365,0.2936233316856154,0.7311233885819536,-0.865308282614448,0.0
0.8929720071471116,0.5822828527024694,0.0,-1.2527675276752765,1.2328225407810185,-0.2946593001841623,0.267266472611802,0.64
-0.14115544967242402,-0.1519599378345709,1.0,0.2800738007380076,-0.0375679683638161,0.6961325966850826,-0.2556231807356453,1.6457142857142857
-0.2446098868374032,0.9255741668105683,0.0,0.13468634686346886,-0.027681660899654004,0.11970534069981593,-0.1952897591955548,0.0
-1.0307921381774867,0.9048523571058541,0.0,0.245387453874539,-0.6060306475531388,-0.7458563535911609,1.731145805768721,1.417142857142857
-0.1546754020250149,-0.1519599378345709,0.8349539189989008,-1.005166051660516,0.6594167078596145,0.18195211786372015,1.1702566816618145,-0.32
